review,sentiment,dish
Average tiramisu for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,dessert
Outstanding french onion soup with great presentation. The service was prompt and professional.,positive,soup
The chocolate lava cake was absolutely delicious! Authentic preparation Highly recommend this place.,positive,dessert
Love their seafood pasta - Fresh and aromatic Great place for dinner.,positive,pasta
Average penne pomodoro for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pasta
Good penne pomodoro with perfect seasoning. Service could be improved but food was satisfactory.,neutral,pasta
The pancakes was underseasoned. Service was slow and was a bit cold.,negative,dessert
Amazing penne pomodoro with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,pasta
Excellent margherita pizza! Rich and flavorful Will definitely come back for more.,positive,pizza
Outstanding chocolate lava cake with generous portion. The service was prompt and professional.,positive,dessert
Disappointed with the eggs benedict. took too long to arrive Expected better quality.,negative,general
The french onion soup was overcooked. Service was slow and was a bit cold.,negative,soup
Love their croissants - Fresh and aromatic Great place for breakfast.,positive,bread
The quinoa salad was absolutely delicious! Authentic preparation Highly recommend this place.,positive,salad
The quinoa salad was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,salad
Excellent veggie burger! Fresh and aromatic Will definitely come back for more.,positive,burger
Disappointed with the seafood pasta. was a bit cold Expected better quality.,negative,pasta
Love their veggie burger - Cooked to perfection Great place for dinner.,positive,burger
Poor quality salmon. portion was small Would not recommend.,negative,general
The avocado toast was decent but portion was small. Overall okay experience.,neutral,bread
Amazing sticky toffee pudding with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,dessert
Love their veggie burger - Cooked to perfection Great place for dinner.,positive,burger
Average tiramisu for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,dessert
Outstanding chocolate lava cake with great presentation. The service was prompt and professional.,positive,dessert
Amazing chocolate lava cake with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing margherita pizza with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,pizza
The pancakes was decent but took too long to arrive. Overall okay experience.,neutral,dessert
Love their veggie burger - Beautifully presented Great place for dinner.,positive,burger
Amazing french onion soup with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,soup
Disappointed with the seafood pasta. was a bit cold Expected better quality.,negative,pasta
Disappointed with the chocolate mousse. portion was small Expected better quality.,negative,dessert
Excellent wine! Authentic preparation Will definitely come back for more.,positive,general
Love their chocolate lava cake - Authentic preparation Great place for family meal.,positive,dessert
Average chicken sandwich for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,burger
Outstanding wine with authentic taste. The service was prompt and professional.,positive,general
The hot chocolate was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,general
Average seafood pasta for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,pasta
Love their penne pomodoro - Authentic preparation Great place for brunch.,positive,pasta
The quinoa salad was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,salad
Excellent wine! Fresh and aromatic Will definitely come back for more.,positive,general
Outstanding hot chocolate with perfect seasoning. The service was prompt and professional.,positive,general
Love their chocolate lava cake - Cooked to perfection Great place for brunch.,positive,dessert
Good seafood pasta with authentic taste. Service could be improved but food was satisfactory.,neutral,pasta
Outstanding french onion soup with perfect seasoning. The service was prompt and professional.,positive,soup
Poor quality wine. portion was small Would not recommend.,negative,general
The hot chocolate was cold. Service was slow and portion was small.,negative,general
Disappointed with the chicken sandwich. took too long to arrive Expected better quality.,negative,burger
Average penne pomodoro for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,pasta
Amazing sticky toffee pudding with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
The seafood pasta was stale. Service was slow and took too long to arrive.,negative,pasta
Love their eggs benedict - Rich and flavorful Great place for brunch.,positive,general
Disappointed with the chocolate mousse. was a bit cold Expected better quality.,negative,dessert
Amazing pancakes with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
Excellent penne pomodoro! Beautifully presented Will definitely come back for more.,positive,pasta
Poor quality chocolate lava cake. portion was small Would not recommend.,negative,dessert
The pancakes was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,dessert
Poor quality chocolate mousse. was a bit cold Would not recommend.,negative,dessert
Average veggie burger for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,burger
Disappointed with the penne pomodoro. was a bit cold Expected better quality.,negative,pasta
Outstanding penne pomodoro with authentic taste. The service was prompt and professional.,positive,pasta
Poor quality coffee. took too long to arrive Would not recommend.,negative,coffee
Amazing salmon with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,general
Disappointed with the chocolate lava cake. portion was small Expected better quality.,negative,dessert
The coffee was decent but took too long to arrive. Overall okay experience.,neutral,coffee
Average pancakes for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,dessert
Poor quality eggs benedict. was a bit cold Would not recommend.,negative,general
Average croissants for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,bread
Outstanding salmon with authentic taste. The service was prompt and professional.,positive,general
Love their eggs benedict - Beautifully presented Great place for breakfast.,positive,general
Average quinoa salad for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,salad
Outstanding penne pomodoro with generous portion. The service was prompt and professional.,positive,pasta
The croissants was underseasoned. Service was slow and was a bit cold.,negative,bread
Excellent quinoa salad! Fresh and aromatic Will definitely come back for more.,positive,salad
Average margherita pizza for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,pizza
Amazing seafood pasta with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,pasta
Amazing tiramisu with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
The eggs benedict was decent but was a bit cold. Overall okay experience.,neutral,general
Outstanding carbonara with authentic taste. The service was prompt and professional.,positive,pasta
Love their tiramisu - Beautifully presented Great place for date night.,positive,dessert
Disappointed with the coffee. was a bit cold Expected better quality.,negative,coffee
Excellent french onion soup! Rich and flavorful Will definitely come back for more.,positive,soup
Good wine with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Outstanding croissants with perfect seasoning. The service was prompt and professional.,positive,bread
The chicken sandwich was absolutely delicious! Authentic preparation Highly recommend this place.,positive,burger
Average eggs benedict for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,general
Average quinoa salad for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,salad
Excellent chocolate lava cake! Authentic preparation Will definitely come back for more.,positive,dessert
The chocolate mousse was absolutely delicious! Beautifully presented Highly recommend this place.,positive,dessert
Excellent veggie burger! Fresh and aromatic Will definitely come back for more.,positive,burger
Outstanding veggie burger with generous portion. The service was prompt and professional.,positive,burger
Good avocado toast with great presentation. Service could be improved but food was satisfactory.,neutral,bread
Good pancakes with authentic taste. Service could be improved but food was satisfactory.,neutral,dessert
Average carbonara for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,pasta
The chicken sandwich was decent but took too long to arrive. Overall okay experience.,neutral,burger
Love their salmon - Fresh and aromatic Great place for family meal.,positive,general
The french onion soup was absolutely delicious! Beautifully presented Highly recommend this place.,positive,soup
Love their croissants - Authentic preparation Great place for family meal.,positive,bread
Outstanding avocado toast with fresh ingredients. The service was prompt and professional.,positive,bread
Good chicken sandwich with generous portion. Service could be improved but food was satisfactory.,neutral,burger
Amazing wine with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,general
Love their coffee - Beautifully presented Great place for dinner.,positive,coffee
The veggie burger was decent but service was slow. Overall okay experience.,neutral,burger
Excellent pancakes! Cooked to perfection Will definitely come back for more.,positive,dessert
The salmon was cold. Service was slow and was a bit cold.,negative,general
Outstanding avocado toast with generous portion. The service was prompt and professional.,positive,bread
Amazing sticky toffee pudding with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
The salmon was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,general
The croissants was absolutely delicious! Beautifully presented Highly recommend this place.,positive,bread
The chocolate lava cake was stale. Service was slow and portion was small.,negative,dessert
Love their penne pomodoro - Beautifully presented Great place for breakfast.,positive,pasta
Love their margherita pizza - Beautifully presented Great place for date night.,positive,pizza
Disappointed with the tiramisu. took too long to arrive Expected better quality.,negative,dessert
Outstanding chocolate lava cake with perfect seasoning. The service was prompt and professional.,positive,dessert
Poor quality french onion soup. portion was small Would not recommend.,negative,soup
Excellent croissants! Authentic preparation Will definitely come back for more.,positive,bread
Amazing seafood pasta with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,pasta
Excellent french onion soup! Authentic preparation Will definitely come back for more.,positive,soup
The eggs benedict was decent but service was slow. Overall okay experience.,neutral,general
The wine was decent but portion was small. Overall okay experience.,neutral,general
Outstanding tiramisu with generous portion. The service was prompt and professional.,positive,dessert
Amazing hot chocolate with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
Love their coffee - Rich and flavorful Great place for breakfast.,positive,coffee
Good seafood pasta with authentic taste. Service could be improved but food was satisfactory.,neutral,pasta
Average french onion soup for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,soup
Amazing penne pomodoro with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,pasta
Average avocado toast for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,bread
The french onion soup was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,soup
Average penne pomodoro for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,pasta
Outstanding wine with perfect seasoning. The service was prompt and professional.,positive,general
Love their chocolate lava cake - Authentic preparation Great place for lunch.,positive,dessert
Outstanding pancakes with generous portion. The service was prompt and professional.,positive,dessert
The coffee was decent but took too long to arrive. Overall okay experience.,neutral,coffee
Love their seafood pasta - Beautifully presented Great place for brunch.,positive,pasta
Outstanding chocolate lava cake with great presentation. The service was prompt and professional.,positive,dessert
The hot chocolate was underseasoned. Service was slow and was a bit cold.,negative,general
Amazing chocolate mousse with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,dessert
The tiramisu was underseasoned. Service was slow and portion was small.,negative,dessert
Outstanding penne pomodoro with generous portion. The service was prompt and professional.,positive,pasta
The penne pomodoro was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
The carbonara was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
Excellent tiramisu! Beautifully presented Will definitely come back for more.,positive,dessert
The tiramisu was cold. Service was slow and took too long to arrive.,negative,dessert
Good chocolate lava cake with great presentation. Service could be improved but food was satisfactory.,neutral,dessert
Love their chocolate lava cake - Fresh and aromatic Great place for lunch.,positive,dessert
Poor quality salmon. was a bit cold Would not recommend.,negative,general
Poor quality eggs benedict. portion was small Would not recommend.,negative,general
Excellent sticky toffee pudding! Fresh and aromatic Will definitely come back for more.,positive,dessert
Amazing wine with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
Love their coffee - Authentic preparation Great place for lunch.,positive,coffee
The tiramisu was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
Good chocolate mousse with generous portion. Service could be improved but food was satisfactory.,neutral,dessert
Average eggs benedict for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,general
Disappointed with the croissants. was a bit cold Expected better quality.,negative,bread
Excellent chocolate lava cake! Beautifully presented Will definitely come back for more.,positive,dessert
Love their croissants - Authentic preparation Great place for brunch.,positive,bread
Amazing pancakes with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
The chicken sandwich was decent but portion was small. Overall okay experience.,neutral,burger
Love their seafood pasta - Authentic preparation Great place for breakfast.,positive,pasta
Good wine with great presentation. Service could be improved but food was satisfactory.,neutral,general
The seafood pasta was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,pasta
Love their chicken sandwich - Beautifully presented Great place for dinner.,positive,burger
The coffee was cold. Service was slow and was a bit cold.,negative,coffee
The tiramisu was stale. Service was slow and portion was small.,negative,dessert
Poor quality veggie burger. portion was small Would not recommend.,negative,burger
Average margherita pizza for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pizza
Amazing wine with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,general
Love their chocolate lava cake - Cooked to perfection Great place for date night.,positive,dessert
Good chicken sandwich with perfect seasoning. Service could be improved but food was satisfactory.,neutral,burger
The penne pomodoro was decent but service was slow. Overall okay experience.,neutral,pasta
Love their seafood pasta - Rich and flavorful Great place for family meal.,positive,pasta
Love their seafood pasta - Beautifully presented Great place for dinner.,positive,pasta
Outstanding salmon with authentic taste. The service was prompt and professional.,positive,general
Love their penne pomodoro - Fresh and aromatic Great place for lunch.,positive,pasta
Excellent avocado toast! Cooked to perfection Will definitely come back for more.,positive,bread
Love their chicken sandwich - Beautifully presented Great place for breakfast.,positive,burger
Outstanding carbonara with authentic taste. The service was prompt and professional.,positive,pasta
The quinoa salad was decent but portion was small. Overall okay experience.,neutral,salad
Outstanding eggs benedict with authentic taste. The service was prompt and professional.,positive,general
The avocado toast was stale. Service was slow and service was slow.,negative,bread
Good wine with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Good french onion soup with perfect seasoning. Service could be improved but food was satisfactory.,neutral,soup
The penne pomodoro was absolutely delicious! Authentic preparation Highly recommend this place.,positive,pasta
Outstanding margherita pizza with great presentation. The service was prompt and professional.,positive,pizza
Excellent french onion soup! Cooked to perfection Will definitely come back for more.,positive,soup
Outstanding coffee with great presentation. The service was prompt and professional.,positive,coffee
The penne pomodoro was decent but was a bit cold. Overall okay experience.,neutral,pasta
Love their salmon - Fresh and aromatic Great place for family meal.,positive,general
Love their eggs benedict - Cooked to perfection Great place for family meal.,positive,general
The salmon was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,general
Disappointed with the veggie burger. portion was small Expected better quality.,negative,burger
Disappointed with the french onion soup. took too long to arrive Expected better quality.,negative,soup
Love their sticky toffee pudding - Beautifully presented Great place for lunch.,positive,dessert
Good wine with great presentation. Service could be improved but food was satisfactory.,neutral,general
Excellent coffee! Beautifully presented Will definitely come back for more.,positive,coffee
Love their pancakes - Authentic preparation Great place for breakfast.,positive,dessert
Good tiramisu with great presentation. Service could be improved but food was satisfactory.,neutral,dessert
Poor quality coffee. service was slow Would not recommend.,negative,coffee
Disappointed with the penne pomodoro. service was slow Expected better quality.,negative,pasta
Good sticky toffee pudding with perfect seasoning. Service could be improved but food was satisfactory.,neutral,dessert
Good sticky toffee pudding with fresh ingredients. Service could be improved but food was satisfactory.,neutral,dessert
Outstanding sticky toffee pudding with perfect seasoning. The service was prompt and professional.,positive,dessert
Poor quality tiramisu. service was slow Would not recommend.,negative,dessert
Excellent tiramisu! Cooked to perfection Will definitely come back for more.,positive,dessert
Good salmon with perfect seasoning. Service could be improved but food was satisfactory.,neutral,general
The quinoa salad was decent but took too long to arrive. Overall okay experience.,neutral,salad
Amazing wine with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,general
The avocado toast was absolutely delicious! Beautifully presented Highly recommend this place.,positive,bread
Love their chicken sandwich - Fresh and aromatic Great place for lunch.,positive,burger
Excellent pancakes! Cooked to perfection Will definitely come back for more.,positive,dessert
The eggs benedict was decent but was a bit cold. Overall okay experience.,neutral,general
Average chocolate lava cake for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,dessert
The chicken sandwich was too salty. Service was slow and portion was small.,negative,burger
Average hot chocolate for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,general
Average croissants for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,bread
The avocado toast was absolutely delicious! Authentic preparation Highly recommend this place.,positive,bread
Amazing margherita pizza with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,pizza
The veggie burger was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,burger
Outstanding quinoa salad with generous portion. The service was prompt and professional.,positive,salad
The veggie burger was stale. Service was slow and was a bit cold.,negative,burger
Love their chocolate lava cake - Authentic preparation Great place for lunch.,positive,dessert
The margherita pizza was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,pizza
Love their hot chocolate - Cooked to perfection Great place for date night.,positive,general
The wine was absolutely delicious! Authentic preparation Highly recommend this place.,positive,general
The seafood pasta was too salty. Service was slow and portion was small.,negative,pasta
The sticky toffee pudding was absolutely delicious! Beautifully presented Highly recommend this place.,positive,dessert
The pancakes was absolutely delicious! Beautifully presented Highly recommend this place.,positive,dessert
Amazing veggie burger with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,burger
Poor quality eggs benedict. took too long to arrive Would not recommend.,negative,general
Outstanding wine with generous portion. The service was prompt and professional.,positive,general
Good tiramisu with great presentation. Service could be improved but food was satisfactory.,neutral,dessert
Excellent salmon! Rich and flavorful Will definitely come back for more.,positive,general
The chicken sandwich was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,burger
Amazing carbonara with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,pasta
The quinoa salad was too salty. Service was slow and portion was small.,negative,salad
Love their pancakes - Rich and flavorful Great place for breakfast.,positive,dessert
The french onion soup was absolutely delicious! Authentic preparation Highly recommend this place.,positive,soup
Outstanding eggs benedict with authentic taste. The service was prompt and professional.,positive,general
The pancakes was too salty. Service was slow and took too long to arrive.,negative,dessert
Excellent quinoa salad! Authentic preparation Will definitely come back for more.,positive,salad
The hot chocolate was too salty. Service was slow and took too long to arrive.,negative,general
The chocolate lava cake was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,dessert
Love their veggie burger - Beautifully presented Great place for lunch.,positive,burger
Amazing croissants with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,bread
Excellent seafood pasta! Authentic preparation Will definitely come back for more.,positive,pasta
Excellent veggie burger! Authentic preparation Will definitely come back for more.,positive,burger
Good veggie burger with perfect seasoning. Service could be improved but food was satisfactory.,neutral,burger
Outstanding wine with fresh ingredients. The service was prompt and professional.,positive,general
The chicken sandwich was decent but took too long to arrive. Overall okay experience.,neutral,burger
The french onion soup was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,soup
Good penne pomodoro with great presentation. Service could be improved but food was satisfactory.,neutral,pasta
Love their pancakes - Rich and flavorful Great place for dinner.,positive,dessert
Average hot chocolate for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,general
Love their carbonara - Cooked to perfection Great place for breakfast.,positive,pasta
Amazing tiramisu with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing coffee with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,coffee
Love their penne pomodoro - Rich and flavorful Great place for brunch.,positive,pasta
The croissants was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,bread
The eggs benedict was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,general
Love their avocado toast - Fresh and aromatic Great place for dinner.,positive,bread
The eggs benedict was absolutely delicious! Authentic preparation Highly recommend this place.,positive,general
Disappointed with the coffee. took too long to arrive Expected better quality.,negative,coffee
Outstanding avocado toast with perfect seasoning. The service was prompt and professional.,positive,bread
Excellent chocolate lava cake! Authentic preparation Will definitely come back for more.,positive,dessert
Average croissants for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,bread
Average hot chocolate for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,general
The seafood pasta was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
Average quinoa salad for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,salad
Amazing croissants with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,bread
Excellent seafood pasta! Fresh and aromatic Will definitely come back for more.,positive,pasta
Excellent avocado toast! Beautifully presented Will definitely come back for more.,positive,bread
The sticky toffee pudding was decent but service was slow. Overall okay experience.,neutral,dessert
Outstanding sticky toffee pudding with perfect seasoning. The service was prompt and professional.,positive,dessert
Average french onion soup for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,soup
Poor quality penne pomodoro. service was slow Would not recommend.,negative,pasta
Average veggie burger for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,burger
Poor quality eggs benedict. service was slow Would not recommend.,negative,general
Average tiramisu for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,dessert
Excellent chicken sandwich! Fresh and aromatic Will definitely come back for more.,positive,burger
Amazing coffee with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,coffee
Average penne pomodoro for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,pasta
Excellent salmon! Beautifully presented Will definitely come back for more.,positive,general
The sticky toffee pudding was decent but service was slow. Overall okay experience.,neutral,dessert
Love their salmon - Fresh and aromatic Great place for family meal.,positive,general
Outstanding pancakes with fresh ingredients. The service was prompt and professional.,positive,dessert
Average chicken sandwich for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,burger
The quinoa salad was underseasoned. Service was slow and took too long to arrive.,negative,salad
Excellent seafood pasta! Cooked to perfection Will definitely come back for more.,positive,pasta
Love their wine - Authentic preparation Great place for date night.,positive,general
Love their penne pomodoro - Cooked to perfection Great place for family meal.,positive,pasta
Outstanding carbonara with authentic taste. The service was prompt and professional.,positive,pasta
Good chocolate mousse with authentic taste. Service could be improved but food was satisfactory.,neutral,dessert
Outstanding french onion soup with perfect seasoning. The service was prompt and professional.,positive,soup
Excellent penne pomodoro! Beautifully presented Will definitely come back for more.,positive,pasta
Outstanding hot chocolate with great presentation. The service was prompt and professional.,positive,general
Outstanding quinoa salad with authentic taste. The service was prompt and professional.,positive,salad
The carbonara was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
The wine was stale. Service was slow and took too long to arrive.,negative,general
The salmon was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,general
Love their chocolate mousse - Authentic preparation Great place for date night.,positive,dessert
The penne pomodoro was too salty. Service was slow and portion was small.,negative,pasta
Excellent chocolate lava cake! Beautifully presented Will definitely come back for more.,positive,dessert
The sticky toffee pudding was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
The eggs benedict was overcooked. Service was slow and was a bit cold.,negative,general
Good coffee with perfect seasoning. Service could be improved but food was satisfactory.,neutral,coffee
Excellent veggie burger! Cooked to perfection Will definitely come back for more.,positive,burger
Outstanding tiramisu with authentic taste. The service was prompt and professional.,positive,dessert
Poor quality margherita pizza. portion was small Would not recommend.,negative,pizza
The sticky toffee pudding was decent but portion was small. Overall okay experience.,neutral,dessert
Amazing eggs benedict with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
The sticky toffee pudding was underseasoned. Service was slow and was a bit cold.,negative,dessert
Poor quality carbonara. portion was small Would not recommend.,negative,pasta
The quinoa salad was decent but portion was small. Overall okay experience.,neutral,salad
The eggs benedict was overcooked. Service was slow and took too long to arrive.,negative,general
Love their carbonara - Fresh and aromatic Great place for brunch.,positive,pasta
The sticky toffee pudding was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,dessert
Average seafood pasta for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,pasta
Outstanding avocado toast with perfect seasoning. The service was prompt and professional.,positive,bread
Outstanding chocolate lava cake with perfect seasoning. The service was prompt and professional.,positive,dessert
Amazing pancakes with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,dessert
The chicken sandwich was absolutely delicious! Authentic preparation Highly recommend this place.,positive,burger
Excellent seafood pasta! Cooked to perfection Will definitely come back for more.,positive,pasta
Average seafood pasta for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,pasta
Amazing croissants with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,bread
Love their seafood pasta - Authentic preparation Great place for family meal.,positive,pasta
The seafood pasta was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,pasta
Amazing penne pomodoro with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,pasta
Outstanding seafood pasta with authentic taste. The service was prompt and professional.,positive,pasta
The chocolate lava cake was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,dessert
The chocolate mousse was underseasoned. Service was slow and was a bit cold.,negative,dessert
Amazing tiramisu with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,dessert
The croissants was underseasoned. Service was slow and portion was small.,negative,bread
Good seafood pasta with generous portion. Service could be improved but food was satisfactory.,neutral,pasta
Amazing seafood pasta with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,pasta
Disappointed with the penne pomodoro. was a bit cold Expected better quality.,negative,pasta
Love their carbonara - Fresh and aromatic Great place for date night.,positive,pasta
Excellent coffee! Beautifully presented Will definitely come back for more.,positive,coffee
Outstanding chocolate mousse with great presentation. The service was prompt and professional.,positive,dessert
Love their chocolate mousse - Rich and flavorful Great place for dinner.,positive,dessert
The veggie burger was absolutely delicious! Authentic preparation Highly recommend this place.,positive,burger
The chicken sandwich was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,burger
Amazing seafood pasta with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,pasta
The eggs benedict was absolutely delicious! Authentic preparation Highly recommend this place.,positive,general
Amazing avocado toast with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,bread
The pancakes was overcooked. Service was slow and portion was small.,negative,dessert
Good penne pomodoro with perfect seasoning. Service could be improved but food was satisfactory.,neutral,pasta
Average coffee for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,coffee
Outstanding seafood pasta with generous portion. The service was prompt and professional.,positive,pasta
Poor quality tiramisu. was a bit cold Would not recommend.,negative,dessert
The chocolate lava cake was decent but took too long to arrive. Overall okay experience.,neutral,dessert
The croissants was stale. Service was slow and service was slow.,negative,bread
The croissants was decent but service was slow. Overall okay experience.,neutral,bread
The pancakes was decent but was a bit cold. Overall okay experience.,neutral,dessert
The avocado toast was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,bread
Outstanding chicken sandwich with authentic taste. The service was prompt and professional.,positive,burger
Good wine with perfect seasoning. Service could be improved but food was satisfactory.,neutral,general
Good eggs benedict with authentic taste. Service could be improved but food was satisfactory.,neutral,general
Outstanding chocolate lava cake with perfect seasoning. The service was prompt and professional.,positive,dessert
Disappointed with the croissants. portion was small Expected better quality.,negative,bread
Poor quality carbonara. portion was small Would not recommend.,negative,pasta
Love their penne pomodoro - Rich and flavorful Great place for date night.,positive,pasta
Outstanding wine with fresh ingredients. The service was prompt and professional.,positive,general
Average sticky toffee pudding for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,dessert
Outstanding chicken sandwich with authentic taste. The service was prompt and professional.,positive,burger
Love their wine - Authentic preparation Great place for lunch.,positive,general
Excellent veggie burger! Beautifully presented Will definitely come back for more.,positive,burger
Average french onion soup for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,soup
The tiramisu was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
Average chocolate lava cake for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,dessert
Outstanding veggie burger with generous portion. The service was prompt and professional.,positive,burger
The avocado toast was absolutely delicious! Beautifully presented Highly recommend this place.,positive,bread
Amazing carbonara with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,pasta
Average hot chocolate for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,general
The french onion soup was absolutely delicious! Authentic preparation Highly recommend this place.,positive,soup
Amazing chocolate lava cake with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,dessert
Love their chicken sandwich - Cooked to perfection Great place for date night.,positive,burger
The tiramisu was decent but service was slow. Overall okay experience.,neutral,dessert
Poor quality coffee. portion was small Would not recommend.,negative,coffee
Average pancakes for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,dessert
Excellent eggs benedict! Fresh and aromatic Will definitely come back for more.,positive,general
Love their croissants - Rich and flavorful Great place for family meal.,positive,bread
The carbonara was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
