review,sentiment,dish
Excellent seafood pasta! Cooked to perfection Will definitely come back for more.,positive,pasta
Love their penne pomodoro - Rich and flavorful Great place for family meal.,positive,pasta
Love their avocado toast - Fresh and aromatic Great place for breakfast.,positive,bread
Good hot chocolate with authentic taste. Service could be improved but food was satisfactory.,neutral,general
Excellent wine! Cooked to perfection Will definitely come back for more.,positive,general
Average hot chocolate for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,general
The avocado toast was absolutely delicious! Authentic preparation Highly recommend this place.,positive,bread
Love their wine - Beautifully presented Great place for family meal.,positive,general
The coffee was decent but service was slow. Overall okay experience.,neutral,coffee
Average seafood pasta for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,pasta
The tiramisu was decent but took too long to arrive. Overall okay experience.,neutral,dessert
Amazing tiramisu with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Disappointed with the pancakes. portion was small Expected better quality.,negative,dessert
Outstanding coffee with authentic taste. The service was prompt and professional.,positive,coffee
Love their sticky toffee pudding - Beautifully presented Great place for brunch.,positive,dessert
Poor quality salmon. service was slow Would not recommend.,negative,general
Poor quality tiramisu. portion was small Would not recommend.,negative,dessert
Amazing coffee with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,coffee
Poor quality french onion soup. service was slow Would not recommend.,negative,soup
Excellent pancakes! Cooked to perfection Will definitely come back for more.,positive,dessert
Excellent carbonara! Fresh and aromatic Will definitely come back for more.,positive,pasta
Outstanding carbonara with fresh ingredients. The service was prompt and professional.,positive,pasta
Average margherita pizza for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,pizza
Outstanding penne pomodoro with perfect seasoning. The service was prompt and professional.,positive,pasta
Disappointed with the chocolate mousse. portion was small Expected better quality.,negative,dessert
Poor quality chocolate lava cake. service was slow Would not recommend.,negative,dessert
Poor quality quinoa salad. portion was small Would not recommend.,negative,salad
The chocolate mousse was absolutely delicious! Authentic preparation Highly recommend this place.,positive,dessert
Disappointed with the tiramisu. service was slow Expected better quality.,negative,dessert
The veggie burger was decent but service was slow. Overall okay experience.,neutral,burger
The salmon was cold. Service was slow and portion was small.,negative,general
Average veggie burger for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,burger
Amazing pancakes with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
The veggie burger was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,burger
The tiramisu was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,dessert
The veggie burger was cold. Service was slow and took too long to arrive.,negative,burger
Love their pancakes - Rich and flavorful Great place for date night.,positive,dessert
Love their veggie burger - Cooked to perfection Great place for dinner.,positive,burger
Average french onion soup for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,soup
The french onion soup was decent but service was slow. Overall okay experience.,neutral,soup
Outstanding quinoa salad with authentic taste. The service was prompt and professional.,positive,salad
Disappointed with the margherita pizza. service was slow Expected better quality.,negative,pizza
The salmon was decent but portion was small. Overall okay experience.,neutral,general
Love their seafood pasta - Cooked to perfection Great place for brunch.,positive,pasta
Good hot chocolate with great presentation. Service could be improved but food was satisfactory.,neutral,general
Outstanding margherita pizza with fresh ingredients. The service was prompt and professional.,positive,pizza
Amazing hot chocolate with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,general
Disappointed with the quinoa salad. portion was small Expected better quality.,negative,salad
Disappointed with the avocado toast. portion was small Expected better quality.,negative,bread
Good veggie burger with authentic taste. Service could be improved but food was satisfactory.,neutral,burger
Poor quality tiramisu. took too long to arrive Would not recommend.,negative,dessert
The margherita pizza was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,pizza
Love their chocolate mousse - Beautifully presented Great place for breakfast.,positive,dessert
Outstanding croissants with perfect seasoning. The service was prompt and professional.,positive,bread
The sticky toffee pudding was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,dessert
Poor quality carbonara. took too long to arrive Would not recommend.,negative,pasta
Amazing croissants with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,bread
Outstanding avocado toast with fresh ingredients. The service was prompt and professional.,positive,bread
Excellent penne pomodoro! Fresh and aromatic Will definitely come back for more.,positive,pasta
The veggie burger was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,burger
The penne pomodoro was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
The pancakes was cold. Service was slow and service was slow.,negative,dessert
Amazing veggie burger with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,burger
Good hot chocolate with great presentation. Service could be improved but food was satisfactory.,neutral,general
Love their quinoa salad - Authentic preparation Great place for date night.,positive,salad
Amazing sticky toffee pudding with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,dessert
Excellent chicken sandwich! Beautifully presented Will definitely come back for more.,positive,burger
Poor quality eggs benedict. portion was small Would not recommend.,negative,general
Good penne pomodoro with perfect seasoning. Service could be improved but food was satisfactory.,neutral,pasta
Amazing chicken sandwich with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,burger
Amazing margherita pizza with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,pizza
Good croissants with generous portion. Service could be improved but food was satisfactory.,neutral,bread
Amazing sticky toffee pudding with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing croissants with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,bread
Amazing chocolate mousse with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
Love their chocolate mousse - Fresh and aromatic Great place for brunch.,positive,dessert
The hot chocolate was decent but took too long to arrive. Overall okay experience.,neutral,general
The penne pomodoro was decent but service was slow. Overall okay experience.,neutral,pasta
The chocolate lava cake was decent but portion was small. Overall okay experience.,neutral,dessert
Amazing french onion soup with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,soup
Average chicken sandwich for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,burger
Amazing eggs benedict with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,general
Poor quality french onion soup. service was slow Would not recommend.,negative,soup
Good chocolate mousse with perfect seasoning. Service could be improved but food was satisfactory.,neutral,dessert
Good wine with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Excellent pancakes! Rich and flavorful Will definitely come back for more.,positive,dessert
Outstanding carbonara with authentic taste. The service was prompt and professional.,positive,pasta
Disappointed with the veggie burger. portion was small Expected better quality.,negative,burger
The carbonara was decent but took too long to arrive. Overall okay experience.,neutral,pasta
Love their chocolate mousse - Beautifully presented Great place for family meal.,positive,dessert
The eggs benedict was decent but portion was small. Overall okay experience.,neutral,general
Good sticky toffee pudding with generous portion. Service could be improved but food was satisfactory.,neutral,dessert
Average veggie burger for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,burger
Excellent avocado toast! Beautifully presented Will definitely come back for more.,positive,bread
Amazing seafood pasta with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,pasta
Amazing chicken sandwich with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,burger
Average carbonara for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,pasta
Excellent sticky toffee pudding! Authentic preparation Will definitely come back for more.,positive,dessert
Outstanding chocolate lava cake with fresh ingredients. The service was prompt and professional.,positive,dessert
The sticky toffee pudding was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,dessert
The quinoa salad was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,salad
Excellent tiramisu! Rich and flavorful Will definitely come back for more.,positive,dessert
Good chocolate lava cake with perfect seasoning. Service could be improved but food was satisfactory.,neutral,dessert
Amazing chocolate mousse with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
Good hot chocolate with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Excellent veggie burger! Authentic preparation Will definitely come back for more.,positive,burger
Amazing tiramisu with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing croissants with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,bread
Amazing croissants with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,bread
Average margherita pizza for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,pizza
Outstanding wine with great presentation. The service was prompt and professional.,positive,general
Excellent sticky toffee pudding! Rich and flavorful Will definitely come back for more.,positive,dessert
Good tiramisu with generous portion. Service could be improved but food was satisfactory.,neutral,dessert
Outstanding sticky toffee pudding with perfect seasoning. The service was prompt and professional.,positive,dessert
Poor quality tiramisu. took too long to arrive Would not recommend.,negative,dessert
Love their salmon - Authentic preparation Great place for lunch.,positive,general
Good penne pomodoro with authentic taste. Service could be improved but food was satisfactory.,neutral,pasta
Excellent seafood pasta! Fresh and aromatic Will definitely come back for more.,positive,pasta
Excellent wine! Fresh and aromatic Will definitely come back for more.,positive,general
The sticky toffee pudding was cold. Service was slow and took too long to arrive.,negative,dessert
Poor quality croissants. took too long to arrive Would not recommend.,negative,bread
Outstanding carbonara with generous portion. The service was prompt and professional.,positive,pasta
The sticky toffee pudding was absolutely delicious! Authentic preparation Highly recommend this place.,positive,dessert
The carbonara was decent but portion was small. Overall okay experience.,neutral,pasta
Outstanding croissants with great presentation. The service was prompt and professional.,positive,bread
Amazing french onion soup with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,soup
The chocolate lava cake was decent but service was slow. Overall okay experience.,neutral,dessert
Outstanding french onion soup with authentic taste. The service was prompt and professional.,positive,soup
Average chocolate mousse for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,dessert
Disappointed with the quinoa salad. service was slow Expected better quality.,negative,salad
Excellent chocolate lava cake! Cooked to perfection Will definitely come back for more.,positive,dessert
Excellent veggie burger! Authentic preparation Will definitely come back for more.,positive,burger
The coffee was absolutely delicious! Authentic preparation Highly recommend this place.,positive,coffee
Outstanding eggs benedict with generous portion. The service was prompt and professional.,positive,general
Average avocado toast for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,bread
Good salmon with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Excellent french onion soup! Cooked to perfection Will definitely come back for more.,positive,soup
Amazing chocolate mousse with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,dessert
Good penne pomodoro with generous portion. Service could be improved but food was satisfactory.,neutral,pasta
Amazing chicken sandwich with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,burger
Good coffee with perfect seasoning. Service could be improved but food was satisfactory.,neutral,coffee
Average hot chocolate for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,general
Excellent chocolate lava cake! Beautifully presented Will definitely come back for more.,positive,dessert
Outstanding hot chocolate with generous portion. The service was prompt and professional.,positive,general
Good salmon with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
Outstanding chicken sandwich with fresh ingredients. The service was prompt and professional.,positive,burger
Outstanding chocolate mousse with perfect seasoning. The service was prompt and professional.,positive,dessert
Amazing hot chocolate with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
The veggie burger was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,burger
The wine was underseasoned. Service was slow and service was slow.,negative,general
Amazing french onion soup with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,soup
Disappointed with the penne pomodoro. portion was small Expected better quality.,negative,pasta
Disappointed with the chocolate lava cake. took too long to arrive Expected better quality.,negative,dessert
Disappointed with the penne pomodoro. took too long to arrive Expected better quality.,negative,pasta
The seafood pasta was cold. Service was slow and took too long to arrive.,negative,pasta
Poor quality chocolate mousse. service was slow Would not recommend.,negative,dessert
Amazing sticky toffee pudding with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing penne pomodoro with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,pasta
Amazing chocolate lava cake with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
Poor quality quinoa salad. was a bit cold Would not recommend.,negative,salad
Outstanding carbonara with fresh ingredients. The service was prompt and professional.,positive,pasta
Love their penne pomodoro - Rich and flavorful Great place for dinner.,positive,pasta
The coffee was decent but service was slow. Overall okay experience.,neutral,coffee
Outstanding seafood pasta with authentic taste. The service was prompt and professional.,positive,pasta
Poor quality carbonara. portion was small Would not recommend.,negative,pasta
The chocolate mousse was decent but took too long to arrive. Overall okay experience.,neutral,dessert
Outstanding quinoa salad with generous portion. The service was prompt and professional.,positive,salad
Outstanding quinoa salad with authentic taste. The service was prompt and professional.,positive,salad
Good tiramisu with fresh ingredients. Service could be improved but food was satisfactory.,neutral,dessert
The wine was decent but service was slow. Overall okay experience.,neutral,general
Average carbonara for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,pasta
Amazing salmon with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,general
Average penne pomodoro for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,pasta
Outstanding seafood pasta with generous portion. The service was prompt and professional.,positive,pasta
Excellent french onion soup! Beautifully presented Will definitely come back for more.,positive,soup
Love their coffee - Authentic preparation Great place for date night.,positive,coffee
Outstanding wine with perfect seasoning. The service was prompt and professional.,positive,general
Amazing coffee with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,coffee
The sticky toffee pudding was overcooked. Service was slow and was a bit cold.,negative,dessert
Excellent pancakes! Fresh and aromatic Will definitely come back for more.,positive,dessert
Amazing french onion soup with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,soup
The hot chocolate was underseasoned. Service was slow and portion was small.,negative,general
Amazing penne pomodoro with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,pasta
Average veggie burger for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,burger
The veggie burger was absolutely delicious! Beautifully presented Highly recommend this place.,positive,burger
Good french onion soup with generous portion. Service could be improved but food was satisfactory.,neutral,soup
Outstanding chicken sandwich with generous portion. The service was prompt and professional.,positive,burger
Poor quality chicken sandwich. was a bit cold Would not recommend.,negative,burger
Amazing sticky toffee pudding with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,dessert
Excellent sticky toffee pudding! Fresh and aromatic Will definitely come back for more.,positive,dessert
Amazing coffee with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,coffee
Love their croissants - Authentic preparation Great place for lunch.,positive,bread
Disappointed with the chocolate mousse. service was slow Expected better quality.,negative,dessert
The margherita pizza was decent but portion was small. Overall okay experience.,neutral,pizza
Average chicken sandwich for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,burger
Excellent carbonara! Authentic preparation Will definitely come back for more.,positive,pasta
The margherita pizza was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pizza
The quinoa salad was absolutely delicious! Authentic preparation Highly recommend this place.,positive,salad
Amazing avocado toast with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,bread
Excellent chocolate mousse! Rich and flavorful Will definitely come back for more.,positive,dessert
The penne pomodoro was absolutely delicious! Authentic preparation Highly recommend this place.,positive,pasta
Disappointed with the french onion soup. took too long to arrive Expected better quality.,negative,soup
The chicken sandwich was decent but took too long to arrive. Overall okay experience.,neutral,burger
The penne pomodoro was decent but service was slow. Overall okay experience.,neutral,pasta
Good veggie burger with perfect seasoning. Service could be improved but food was satisfactory.,neutral,burger
Outstanding coffee with fresh ingredients. The service was prompt and professional.,positive,coffee
Love their veggie burger - Cooked to perfection Great place for brunch.,positive,burger
Love their sticky toffee pudding - Fresh and aromatic Great place for family meal.,positive,dessert
The chicken sandwich was absolutely delicious! Beautifully presented Highly recommend this place.,positive,burger
The croissants was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,bread
The avocado toast was decent but service was slow. Overall okay experience.,neutral,bread
Amazing quinoa salad with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,salad
Poor quality sticky toffee pudding. took too long to arrive Would not recommend.,negative,dessert
Love their coffee - Beautifully presented Great place for family meal.,positive,coffee
Poor quality tiramisu. was a bit cold Would not recommend.,negative,dessert
Average french onion soup for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,soup
Amazing chocolate mousse with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Amazing chocolate mousse with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
Love their carbonara - Beautifully presented Great place for breakfast.,positive,pasta
The coffee was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,coffee
Excellent penne pomodoro! Beautifully presented Will definitely come back for more.,positive,pasta
Amazing chocolate lava cake with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
The penne pomodoro was decent but was a bit cold. Overall okay experience.,neutral,pasta
Excellent salmon! Authentic preparation Will definitely come back for more.,positive,general
Excellent carbonara! Rich and flavorful Will definitely come back for more.,positive,pasta
The pancakes was decent but took too long to arrive. Overall okay experience.,neutral,dessert
Outstanding tiramisu with perfect seasoning. The service was prompt and professional.,positive,dessert
Love their carbonara - Authentic preparation Great place for date night.,positive,pasta
The french onion soup was decent but service was slow. Overall okay experience.,neutral,soup
Good chicken sandwich with generous portion. Service could be improved but food was satisfactory.,neutral,burger
Love their veggie burger - Beautifully presented Great place for lunch.,positive,burger
Outstanding wine with fresh ingredients. The service was prompt and professional.,positive,general
Amazing chocolate mousse with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
Excellent chicken sandwich! Fresh and aromatic Will definitely come back for more.,positive,burger
Love their veggie burger - Fresh and aromatic Great place for family meal.,positive,burger
Poor quality seafood pasta. took too long to arrive Would not recommend.,negative,pasta
Disappointed with the chocolate lava cake. took too long to arrive Expected better quality.,negative,dessert
Amazing eggs benedict with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
The french onion soup was absolutely delicious! Authentic preparation Highly recommend this place.,positive,soup
The veggie burger was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,burger
Average chicken sandwich for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,burger
Good avocado toast with perfect seasoning. Service could be improved but food was satisfactory.,neutral,bread
The avocado toast was decent but was a bit cold. Overall okay experience.,neutral,bread
The margherita pizza was underseasoned. Service was slow and service was slow.,negative,pizza
Good pancakes with authentic taste. Service could be improved but food was satisfactory.,neutral,dessert
Good pancakes with authentic taste. Service could be improved but food was satisfactory.,neutral,dessert
Good hot chocolate with fresh ingredients. Service could be improved but food was satisfactory.,neutral,general
The chicken sandwich was cold. Service was slow and took too long to arrive.,negative,burger
Love their wine - Authentic preparation Great place for family meal.,positive,general
Love their eggs benedict - Fresh and aromatic Great place for brunch.,positive,general
Love their eggs benedict - Cooked to perfection Great place for brunch.,positive,general
Good avocado toast with perfect seasoning. Service could be improved but food was satisfactory.,neutral,bread
The margherita pizza was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pizza
Average salmon for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,general
Amazing sticky toffee pudding with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Excellent croissants! Fresh and aromatic Will definitely come back for more.,positive,bread
Outstanding tiramisu with fresh ingredients. The service was prompt and professional.,positive,dessert
Amazing chicken sandwich with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,burger
Love their avocado toast - Fresh and aromatic Great place for date night.,positive,bread
Good tiramisu with perfect seasoning. Service could be improved but food was satisfactory.,neutral,dessert
Outstanding croissants with generous portion. The service was prompt and professional.,positive,bread
The wine was absolutely delicious! Authentic preparation Highly recommend this place.,positive,general
Amazing coffee with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,coffee
Outstanding margherita pizza with generous portion. The service was prompt and professional.,positive,pizza
Excellent margherita pizza! Cooked to perfection Will definitely come back for more.,positive,pizza
The penne pomodoro was too salty. Service was slow and portion was small.,negative,pasta
Good chocolate lava cake with generous portion. Service could be improved but food was satisfactory.,neutral,dessert
Amazing chicken sandwich with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,burger
Disappointed with the eggs benedict. was a bit cold Expected better quality.,negative,general
Outstanding chocolate mousse with great presentation. The service was prompt and professional.,positive,dessert
The carbonara was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pasta
Love their hot chocolate - Cooked to perfection Great place for breakfast.,positive,general
Love their seafood pasta - Rich and flavorful Great place for brunch.,positive,pasta
Love their veggie burger - Beautifully presented Great place for dinner.,positive,burger
Love their eggs benedict - Authentic preparation Great place for lunch.,positive,general
Poor quality wine. took too long to arrive Would not recommend.,negative,general
The margherita pizza was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,pizza
Love their chocolate mousse - Authentic preparation Great place for date night.,positive,dessert
Poor quality carbonara. took too long to arrive Would not recommend.,negative,pasta
Amazing chocolate lava cake with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Outstanding pancakes with authentic taste. The service was prompt and professional.,positive,dessert
The avocado toast was decent but took too long to arrive. Overall okay experience.,neutral,bread
Outstanding pancakes with generous portion. The service was prompt and professional.,positive,dessert
The pancakes was decent but was a bit cold. Overall okay experience.,neutral,dessert
Poor quality french onion soup. service was slow Would not recommend.,negative,soup
The coffee was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,coffee
Average chicken sandwich for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,burger
Good sticky toffee pudding with great presentation. Service could be improved but food was satisfactory.,neutral,dessert
Excellent quinoa salad! Fresh and aromatic Will definitely come back for more.,positive,salad
Excellent seafood pasta! Beautifully presented Will definitely come back for more.,positive,pasta
Average avocado toast for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,bread
Outstanding margherita pizza with generous portion. The service was prompt and professional.,positive,pizza
Good veggie burger with authentic taste. Service could be improved but food was satisfactory.,neutral,burger
Excellent avocado toast! Rich and flavorful Will definitely come back for more.,positive,bread
Love their seafood pasta - Beautifully presented Great place for family meal.,positive,pasta
The pancakes was underseasoned. Service was slow and was a bit cold.,negative,dessert
Love their margherita pizza - Cooked to perfection Great place for family meal.,positive,pizza
Disappointed with the coffee. service was slow Expected better quality.,negative,coffee
Outstanding margherita pizza with authentic taste. The service was prompt and professional.,positive,pizza
Good avocado toast with fresh ingredients. Service could be improved but food was satisfactory.,neutral,bread
Amazing chocolate lava cake with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,dessert
Disappointed with the tiramisu. portion was small Expected better quality.,negative,dessert
The avocado toast was absolutely delicious! Beautifully presented Highly recommend this place.,positive,bread
Excellent penne pomodoro! Fresh and aromatic Will definitely come back for more.,positive,pasta
Excellent chocolate mousse! Fresh and aromatic Will definitely come back for more.,positive,dessert
Amazing penne pomodoro with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,pasta
The pancakes was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
Outstanding chocolate lava cake with authentic taste. The service was prompt and professional.,positive,dessert
Excellent chocolate mousse! Cooked to perfection Will definitely come back for more.,positive,dessert
Disappointed with the eggs benedict. service was slow Expected better quality.,negative,general
Average avocado toast for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,bread
Poor quality chocolate lava cake. service was slow Would not recommend.,negative,dessert
Love their margherita pizza - Fresh and aromatic Great place for lunch.,positive,pizza
The wine was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,general
Average sticky toffee pudding for the price. Cooked to perfection Nothing extraordinary but not bad either.,neutral,dessert
The eggs benedict was absolutely delicious! Authentic preparation Highly recommend this place.,positive,general
Average carbonara for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,pasta
Poor quality wine. took too long to arrive Would not recommend.,negative,general
Amazing chocolate lava cake with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,dessert
The salmon was decent but portion was small. Overall okay experience.,neutral,general
Amazing seafood pasta with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,pasta
Outstanding margherita pizza with generous portion. The service was prompt and professional.,positive,pizza
Love their pancakes - Rich and flavorful Great place for breakfast.,positive,dessert
Amazing eggs benedict with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,general
The margherita pizza was absolutely delicious! Beautifully presented Highly recommend this place.,positive,pizza
Outstanding sticky toffee pudding with authentic taste. The service was prompt and professional.,positive,dessert
Disappointed with the chicken sandwich. portion was small Expected better quality.,negative,burger
The veggie burger was decent but portion was small. Overall okay experience.,neutral,burger
Average veggie burger for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,burger
Outstanding penne pomodoro with perfect seasoning. The service was prompt and professional.,positive,pasta
Good wine with generous portion. Service could be improved but food was satisfactory.,neutral,general
Outstanding margherita pizza with fresh ingredients. The service was prompt and professional.,positive,pizza
Amazing tiramisu with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,dessert
The veggie burger was decent but took too long to arrive. Overall okay experience.,neutral,burger
The sticky toffee pudding was decent but was a bit cold. Overall okay experience.,neutral,dessert
Love their tiramisu - Beautifully presented Great place for family meal.,positive,dessert
The margherita pizza was decent but took too long to arrive. Overall okay experience.,neutral,pizza
Excellent veggie burger! Fresh and aromatic Will definitely come back for more.,positive,burger
Amazing avocado toast with perfect generous portion. The staff was friendly and the atmosphere was cozy.,positive,bread
The quinoa salad was absolutely delicious! Authentic preparation Highly recommend this place.,positive,salad
The veggie burger was too salty. Service was slow and took too long to arrive.,negative,burger
Outstanding sticky toffee pudding with fresh ingredients. The service was prompt and professional.,positive,dessert
Outstanding croissants with perfect seasoning. The service was prompt and professional.,positive,bread
Excellent seafood pasta! Authentic preparation Will definitely come back for more.,positive,pasta
Love their carbonara - Cooked to perfection Great place for dinner.,positive,pasta
Average chocolate mousse for the price. Beautifully presented Nothing extraordinary but not bad either.,neutral,dessert
Disappointed with the seafood pasta. service was slow Expected better quality.,negative,pasta
Amazing french onion soup with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,soup
The wine was decent but took too long to arrive. Overall okay experience.,neutral,general
Amazing penne pomodoro with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,pasta
The hot chocolate was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,general
The hot chocolate was absolutely delicious! Beautifully presented Highly recommend this place.,positive,general
Outstanding seafood pasta with authentic taste. The service was prompt and professional.,positive,pasta
Disappointed with the sticky toffee pudding. took too long to arrive Expected better quality.,negative,dessert
The eggs benedict was decent but took too long to arrive. Overall okay experience.,neutral,general
Excellent carbonara! Beautifully presented Will definitely come back for more.,positive,pasta
The french onion soup was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,soup
Disappointed with the croissants. service was slow Expected better quality.,negative,bread
Good quinoa salad with perfect seasoning. Service could be improved but food was satisfactory.,neutral,salad
Poor quality croissants. was a bit cold Would not recommend.,negative,bread
Outstanding eggs benedict with generous portion. The service was prompt and professional.,positive,general
The tiramisu was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
Love their hot chocolate - Cooked to perfection Great place for date night.,positive,general
Poor quality coffee. service was slow Would not recommend.,negative,coffee
The chocolate lava cake was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
The hot chocolate was absolutely delicious! Authentic preparation Highly recommend this place.,positive,general
Outstanding coffee with great presentation. The service was prompt and professional.,positive,coffee
Disappointed with the chocolate mousse. portion was small Expected better quality.,negative,dessert
The carbonara was overcooked. Service was slow and service was slow.,negative,pasta
Love their pancakes - Beautifully presented Great place for breakfast.,positive,dessert
Disappointed with the wine. portion was small Expected better quality.,negative,general
Good carbonara with perfect seasoning. Service could be improved but food was satisfactory.,neutral,pasta
Disappointed with the eggs benedict. service was slow Expected better quality.,negative,general
The pancakes was absolutely delicious! Rich and flavorful Highly recommend this place.,positive,dessert
Excellent penne pomodoro! Beautifully presented Will definitely come back for more.,positive,pasta
The croissants was decent but portion was small. Overall okay experience.,neutral,bread
Outstanding quinoa salad with great presentation. The service was prompt and professional.,positive,salad
